trade_id,entry_time,exit_time,direction,entry_price,exit_price,pnl,exit_reason,duration_minutes
1171,2020-07-07 09:52:00,2020-07-07 11:15:00,Long,1.12671,1.12871,0.002,TP,83.0
1172,2020-07-07 13:53:00,2020-07-07 14:33:00,Short,1.12974,1.12774,0.002,TP,40.0
1173,2020-07-07 15:04:00,2020-07-07 19:40:00,Long,1.1288,1.1278,-0.001,SL,276.0
1174,2020-07-07 20:39:00,2020-07-08 06:12:00,Long,1.12725,1.12625,-0.001,SL,573.0
1175,2020-07-08 06:39:00,2020-07-08 11:53:00,Long,1.12744,1.12944,0.002,TP,314.0
1176,2020-07-08 12:19:00,2020-07-08 13:09:00,Short,1.12859,1.12959,-0.001,SL,50.0
1177,2020-07-08 14:57:00,2020-07-08 16:12:00,Short,1.133,1.134,-0.001,SL,75.0
1178,2020-07-08 16:51:00,2020-07-09 00:14:00,Short,1.13366,1.13466,-0.001,SL,443.0
1179,2020-07-09 00:40:00,2020-07-09 03:46:00,Short,1.13389,1.13489,-0.001,SL,186.0
1180,2020-07-09 04:39:00,2020-07-09 07:28:00,Short,1.13672,1.13472,0.002,TP,169.0
1181,2020-07-09 08:13:00,2020-07-09 08:41:00,Long,1.13398,1.13298,-0.001,SL,28.0
1182,2020-07-09 09:46:00,2020-07-09 10:51:00,Long,1.13288,1.13188,-0.001,SL,65.0
1183,2020-07-09 11:25:00,2020-07-09 11:58:00,Long,1.13251,1.13451,0.002,TP,33.0
1184,2020-07-09 12:31:00,2020-07-09 12:47:00,Short,1.13351,1.13451,-0.001,SL,16.0
1185,2020-07-09 12:52:00,2020-07-09 13:36:00,Long,1.13413,1.13313,-0.001,SL,44.0
1186,2020-07-09 15:30:00,2020-07-09 15:42:00,Long,1.13025,1.12925,-0.001,SL,12.0
1187,2020-07-09 15:53:00,2020-07-10 00:48:00,Short,1.12962,1.12762,0.002,TP,535.0
1188,2020-07-10 01:40:00,2020-07-10 05:37:00,Long,1.12748,1.12648,-0.001,SL,237.0
1189,2020-07-10 06:14:00,2020-07-10 06:17:00,Long,1.12686,1.12586,-0.001,SL,3.0
1190,2020-07-10 07:29:00,2020-07-10 08:22:00,Long,1.12686,1.12886,0.002,TP,53.0
1191,2020-07-10 08:53:00,2020-07-10 09:05:00,Short,1.12825,1.12925,-0.001,SL,12.0
1192,2020-07-10 09:10:00,2020-07-10 12:09:00,Long,1.12897,1.12797,-0.001,SL,179.0
1193,2020-07-10 12:42:00,2020-07-10 13:05:00,Long,1.12899,1.13099,0.002,TP,23.0
1194,2020-07-10 14:02:00,2020-07-10 14:14:00,Short,1.1305,1.1315,-0.001,SL,12.0
1195,2020-07-10 14:20:00,2020-07-10 16:29:00,Long,1.13131,1.13031,-0.001,SL,129.0
1196,2020-07-10 17:35:00,2020-07-13 01:31:00,Long,1.13024,1.13224,0.002,TP,3356.0
1197,2020-07-13 01:57:00,2020-07-13 03:27:00,Short,1.13202,1.13302,-0.001,SL,90.0
1198,2020-07-13 04:01:00,2020-07-13 08:34:00,Short,1.13269,1.13069,0.002,TP,273.0
1199,2020-07-13 09:07:00,2020-07-13 10:56:00,Long,1.13131,1.13331,0.002,TP,109.0
1200,2020-07-13 11:38:00,2020-07-13 13:27:00,Short,1.13286,1.13386,-0.001,SL,109.0
1201,2020-07-13 15:22:00,2020-07-13 16:23:00,Short,1.13624,1.13724,-0.001,SL,61.0
1202,2020-07-13 17:02:00,2020-07-13 19:06:00,Short,1.1368,1.1348,0.002,TP,124.0
1203,2020-07-13 20:35:00,2020-07-14 07:22:00,Long,1.13451,1.13351,-0.001,SL,647.0
1204,2020-07-14 08:05:00,2020-07-14 08:49:00,Long,1.13363,1.13563,0.002,TP,44.0
1205,2020-07-14 10:11:00,2020-07-14 10:44:00,Short,1.13564,1.13664,-0.001,SL,33.0
1206,2020-07-14 12:12:00,2020-07-14 13:43:00,Short,1.13733,1.13833,-0.001,SL,91.0
1207,2020-07-14 13:45:00,2020-07-14 14:30:00,Long,1.13847,1.14047,0.002,TP,45.0
1208,2020-07-14 15:06:00,2020-07-14 15:11:00,Short,1.13932,1.14032,-0.001,SL,5.0
1209,2020-07-14 15:13:00,2020-07-14 19:03:00,Long,1.14009,1.13909,-0.001,SL,230.0
1210,2020-07-14 19:40:00,2020-07-14 22:25:00,Long,1.13903,1.14103,0.002,TP,165.0
1211,2020-07-14 23:07:00,2020-07-15 00:05:00,Short,1.14074,1.14174,-0.001,SL,58.0
1212,2020-07-15 00:39:00,2020-07-15 05:02:00,Short,1.14119,1.13919,0.002,TP,263.0
1213,2020-07-15 05:39:00,2020-07-15 07:34:00,Long,1.13966,1.14166,0.002,TP,115.0
1214,2020-07-15 07:37:00,2020-07-15 08:02:00,Long,1.14194,1.14394,0.002,TP,25.0
1215,2020-07-15 08:43:00,2020-07-15 10:53:00,Short,1.14347,1.14447,-0.001,SL,130.0
1216,2020-07-15 11:25:00,2020-07-15 13:31:00,Short,1.14371,1.14471,-0.001,SL,126.0
1217,2020-07-15 13:50:00,2020-07-15 14:17:00,Short,1.14362,1.14162,0.002,TP,27.0
1218,2020-07-15 14:46:00,2020-07-15 15:42:00,Long,1.1423,1.1413,-0.001,SL,56.0
1219,2020-07-15 17:05:00,2020-07-16 06:18:00,Long,1.14055,1.13955,-0.001,SL,793.0
1220,2020-07-16 06:23:00,2020-07-16 07:39:00,Short,1.13967,1.14067,-0.001,SL,76.0
1221,2020-07-16 08:33:00,2020-07-16 09:59:00,Short,1.14051,1.13851,0.002,TP,86.0
1222,2020-07-16 10:37:00,2020-07-16 11:36:00,Long,1.13865,1.14065,0.002,TP,59.0
1223,2020-07-16 12:56:00,2020-07-16 13:38:00,Short,1.14114,1.14214,-0.001,SL,42.0
1224,2020-07-16 15:04:00,2020-07-16 16:56:00,Short,1.14321,1.14121,0.002,TP,112.0
1225,2020-07-16 18:45:00,2020-07-16 19:08:00,Long,1.13814,1.13714,-0.001,SL,23.0
1226,2020-07-16 19:32:00,2020-07-17 08:31:00,Long,1.13815,1.14015,0.002,TP,779.0
1227,2020-07-17 09:59:00,2020-07-17 10:38:00,Short,1.14128,1.14228,-0.001,SL,39.0
1228,2020-07-17 11:39:00,2020-07-17 14:05:00,Short,1.14264,1.14364,-0.001,SL,146.0
1229,2020-07-17 14:56:00,2020-07-17 16:05:00,Short,1.14285,1.14385,-0.001,SL,69.0
1230,2020-07-17 16:31:00,2020-07-17 16:52:00,Short,1.14318,1.14418,-0.001,SL,21.0
1231,2020-07-17 17:35:00,2020-07-19 21:04:00,Short,1.14371,1.14171,0.002,TP,3089.0
1232,2020-07-19 21:51:00,2020-07-19 22:25:00,Long,1.14198,1.14398,0.002,TP,34.0
1233,2020-07-19 23:11:00,2020-07-20 00:53:00,Short,1.1439,1.1419,0.002,TP,102.0
1234,2020-07-20 02:11:00,2020-07-20 04:59:00,Long,1.14182,1.14382,0.002,TP,168.0
1235,2020-07-20 07:00:00,2020-07-20 12:46:00,Short,1.14578,1.14378,0.002,TP,346.0
1236,2020-07-20 13:36:00,2020-07-20 13:39:00,Long,1.14274,1.14174,-0.001,SL,3.0
1237,2020-07-20 14:19:00,2020-07-20 14:42:00,Long,1.14182,1.14382,0.002,TP,23.0
1238,2020-07-20 15:38:00,2020-07-20 19:57:00,Short,1.14376,1.14476,-0.001,SL,259.0
1239,2020-07-20 21:08:00,2020-07-20 23:28:00,Short,1.14441,1.14541,-0.001,SL,140.0
1240,2020-07-21 00:55:00,2020-07-21 03:28:00,Short,1.14555,1.14655,-0.001,SL,153.0
1241,2020-07-21 03:35:00,2020-07-21 04:24:00,Short,1.14502,1.14302,0.002,TP,49.0
1242,2020-07-21 05:25:00,2020-07-21 07:00:00,Long,1.14326,1.14526,0.002,TP,95.0
1243,2020-07-21 07:38:00,2020-07-21 10:18:00,Short,1.14453,1.14553,-0.001,SL,160.0
1244,2020-07-21 10:57:00,2020-07-21 13:11:00,Short,1.14459,1.14259,0.002,TP,134.0
1245,2020-07-21 13:42:00,2020-07-21 14:15:00,Long,1.14428,1.14628,0.002,TP,33.0
1246,2020-07-21 18:27:00,2020-07-21 23:46:00,Short,1.15295,1.15395,-0.001,SL,319.0
1247,2020-07-22 00:24:00,2020-07-22 02:56:00,Short,1.15356,1.15456,-0.001,SL,152.0
1248,2020-07-22 03:29:00,2020-07-22 06:25:00,Short,1.154,1.152,0.002,TP,176.0
1249,2020-07-22 06:50:00,2020-07-22 07:28:00,Long,1.15345,1.15245,-0.001,SL,38.0
1250,2020-07-22 07:33:00,2020-07-22 09:29:00,Short,1.15251,1.15351,-0.001,SL,116.0
1251,2020-07-22 10:55:00,2020-07-22 11:04:00,Short,1.15674,1.15774,-0.001,SL,9.0
1252,2020-07-22 11:42:00,2020-07-22 12:38:00,Long,1.15745,1.15945,0.002,TP,56.0
1253,2020-07-22 13:17:00,2020-07-22 13:37:00,Short,1.15849,1.15949,-0.001,SL,20.0
1254,2020-07-22 13:44:00,2020-07-22 14:06:00,Long,1.15924,1.15824,-0.001,SL,22.0
1255,2020-07-22 14:10:00,2020-07-22 14:17:00,Short,1.15731,1.15831,-0.001,SL,7.0
1256,2020-07-22 14:51:00,2020-07-22 17:16:00,Long,1.15815,1.15715,-0.001,SL,145.0
1257,2020-07-22 19:02:00,2020-07-23 06:02:00,Long,1.15692,1.15892,0.002,TP,660.0
1258,2020-07-23 06:38:00,2020-07-23 11:54:00,Short,1.15893,1.15693,0.002,TP,316.0
1259,2020-07-23 13:23:00,2020-07-23 13:45:00,Long,1.15534,1.15734,0.002,TP,22.0
1260,2020-07-23 15:15:00,2020-07-23 15:34:00,Short,1.15889,1.15989,-0.001,SL,19.0
1261,2020-07-23 15:39:00,2020-07-23 18:17:00,Long,1.16085,1.15985,-0.001,SL,158.0
1262,2020-07-23 18:38:00,2020-07-23 19:16:00,Long,1.16076,1.15976,-0.001,SL,38.0
1263,2020-07-23 20:58:00,2020-07-24 01:16:00,Long,1.1597,1.1617,0.002,TP,258.0
1264,2020-07-24 01:39:00,2020-07-24 05:02:00,Short,1.16144,1.15944,0.002,TP,203.0
1265,2020-07-24 05:50:00,2020-07-24 07:49:00,Long,1.15993,1.16193,0.002,TP,119.0
1266,2020-07-24 08:14:00,2020-07-24 08:31:00,Short,1.16019,1.16119,-0.001,SL,17.0
1267,2020-07-24 08:43:00,2020-07-24 08:53:00,Long,1.16042,1.15942,-0.001,SL,10.0
1268,2020-07-24 09:26:00,2020-07-24 10:35:00,Long,1.16033,1.15933,-0.001,SL,69.0
1269,2020-07-24 11:30:00,2020-07-24 12:04:00,Long,1.15881,1.16081,0.002,TP,34.0
1270,2020-07-24 13:23:00,2020-07-24 14:18:00,Short,1.16137,1.16237,-0.001,SL,55.0
1271,2020-07-24 15:08:00,2020-07-24 15:29:00,Short,1.16275,1.16375,-0.001,SL,21.0
1272,2020-07-24 16:09:00,2020-07-24 17:20:00,Short,1.16325,1.16425,-0.001,SL,71.0
1273,2020-07-24 17:55:00,2020-07-24 20:19:00,Short,1.16405,1.16505,-0.001,SL,144.0
1274,2020-07-24 21:44:00,2020-07-27 00:19:00,Short,1.16546,1.16646,-0.001,SL,3035.0
1275,2020-07-27 01:28:00,2020-07-27 01:35:00,Short,1.16871,1.16971,-0.001,SL,7.0
1276,2020-07-27 01:38:00,2020-07-27 02:56:00,Long,1.16943,1.17143,0.002,TP,78.0
1277,2020-07-27 03:49:00,2020-07-27 07:37:00,Short,1.17112,1.16912,0.002,TP,228.0
1278,2020-07-27 08:20:00,2020-07-27 09:01:00,Long,1.17044,1.16944,-0.001,SL,41.0
1279,2020-07-27 09:42:00,2020-07-27 10:19:00,Long,1.16984,1.17184,0.002,TP,37.0
1280,2020-07-27 11:10:00,2020-07-27 11:56:00,Short,1.17207,1.17307,-0.001,SL,46.0
1281,2020-07-27 12:46:00,2020-07-27 13:43:00,Short,1.17421,1.17521,-0.001,SL,57.0
1282,2020-07-27 14:28:00,2020-07-27 14:34:00,Short,1.17566,1.17666,-0.001,SL,6.0
1283,2020-07-27 14:37:00,2020-07-27 15:29:00,Long,1.17706,1.17606,-0.001,SL,52.0
1284,2020-07-27 16:32:00,2020-07-27 16:55:00,Long,1.17568,1.17468,-0.001,SL,23.0
1285,2020-07-27 17:29:00,2020-07-28 00:51:00,Long,1.17516,1.17716,0.002,TP,442.0
1286,2020-07-28 00:53:00,2020-07-28 01:34:00,Long,1.17712,1.17612,-0.001,SL,41.0
1287,2020-07-28 01:37:00,2020-07-28 03:04:00,Short,1.17596,1.17396,0.002,TP,87.0
1288,2020-07-28 04:35:00,2020-07-28 05:30:00,Long,1.17324,1.17224,-0.001,SL,55.0
1289,2020-07-28 05:52:00,2020-07-28 07:31:00,Long,1.17335,1.17235,-0.001,SL,99.0
1290,2020-07-28 08:42:00,2020-07-28 09:47:00,Long,1.17137,1.17337,0.002,TP,65.0
1291,2020-07-28 10:31:00,2020-07-28 10:47:00,Short,1.17285,1.17385,-0.001,SL,16.0
1292,2020-07-28 10:50:00,2020-07-28 11:36:00,Long,1.17381,1.17281,-0.001,SL,46.0
1293,2020-07-28 12:24:00,2020-07-28 13:30:00,Long,1.17186,1.17386,0.002,TP,66.0
1294,2020-07-28 13:34:00,2020-07-28 14:26:00,Long,1.17306,1.17206,-0.001,SL,52.0
1295,2020-07-28 15:06:00,2020-07-29 06:14:00,Long,1.17205,1.17405,0.002,TP,908.0
1296,2020-07-29 07:30:00,2020-07-29 07:41:00,Short,1.17492,1.17592,-0.001,SL,11.0
1297,2020-07-29 08:17:00,2020-07-29 11:01:00,Short,1.17612,1.17412,0.002,TP,164.0
1298,2020-07-29 12:31:00,2020-07-29 13:02:00,Long,1.17278,1.17478,0.002,TP,31.0
1299,2020-07-29 13:54:00,2020-07-29 14:05:00,Short,1.17513,1.17613,-0.001,SL,11.0
1300,2020-07-29 14:37:00,2020-07-29 14:41:00,Short,1.1754,1.1764,-0.001,SL,4.0
1301,2020-07-29 14:44:00,2020-07-29 18:00:00,Long,1.17722,1.17922,0.002,TP,196.0
1302,2020-07-29 18:34:00,2020-07-29 18:42:00,Short,1.17949,1.18049,-0.001,SL,8.0
1303,2020-07-29 19:01:00,2020-07-29 19:05:00,Short,1.17614,1.17714,-0.001,SL,4.0
1304,2020-07-29 19:33:00,2020-07-29 19:51:00,Long,1.17876,1.17776,-0.001,SL,18.0
1305,2020-07-29 19:59:00,2020-07-29 20:13:00,Short,1.17744,1.17844,-0.001,SL,14.0
1306,2020-07-29 20:22:00,2020-07-30 00:18:00,Long,1.1787,1.1777,-0.001,SL,236.0
1307,2020-07-30 01:02:00,2020-07-30 01:12:00,Long,1.17834,1.17734,-0.001,SL,10.0
1308,2020-07-30 01:21:00,2020-07-30 03:20:00,Short,1.17716,1.17816,-0.001,SL,119.0
1309,2020-07-30 03:48:00,2020-07-30 06:13:00,Short,1.17778,1.17578,0.002,TP,145.0
1310,2020-07-30 07:03:00,2020-07-30 07:14:00,Long,1.1761,1.1751,-0.001,SL,11.0
1311,2020-07-30 07:23:00,2020-07-30 09:04:00,Short,1.17572,1.17372,0.002,TP,101.0
1312,2020-07-30 09:37:00,2020-07-30 12:58:00,Long,1.17475,1.17675,0.002,TP,201.0
1313,2020-07-30 14:04:00,2020-07-30 14:07:00,Short,1.17816,1.17916,-0.001,SL,3.0
1314,2020-07-30 15:05:00,2020-07-30 15:09:00,Long,1.17904,1.17804,-0.001,SL,4.0
1315,2020-07-30 15:20:00,2020-07-30 15:55:00,Short,1.17826,1.17926,-0.001,SL,35.0
1316,2020-07-30 18:13:00,2020-07-30 18:59:00,Short,1.18257,1.18357,-0.001,SL,46.0
1317,2020-07-30 19:45:00,2020-07-30 23:15:00,Short,1.18416,1.18516,-0.001,SL,210.0
1318,2020-07-31 00:36:00,2020-07-31 01:33:00,Short,1.18677,1.18777,-0.001,SL,57.0
1319,2020-07-31 03:08:00,2020-07-31 06:41:00,Short,1.18888,1.18988,-0.001,SL,213.0
1320,2020-07-31 07:18:00,2020-07-31 08:28:00,Short,1.18908,1.18708,0.002,TP,70.0
1321,2020-07-31 09:48:00,2020-07-31 11:06:00,Long,1.18527,1.18427,-0.001,SL,78.0
1322,2020-07-31 11:58:00,2020-07-31 13:06:00,Long,1.18391,1.18291,-0.001,SL,68.0
1323,2020-07-31 14:06:00,2020-07-31 14:58:00,Long,1.18322,1.18222,-0.001,SL,52.0
1324,2020-07-31 17:01:00,2020-07-31 18:36:00,Long,1.17913,1.17813,-0.001,SL,95.0
1325,2020-07-31 19:06:00,2020-07-31 19:47:00,Long,1.17901,1.17801,-0.001,SL,41.0
1326,2020-07-31 21:14:00,2020-08-02 22:56:00,Long,1.17753,1.17953,0.002,TP,2982.0
1327,2020-08-02 23:21:00,2020-08-03 00:13:00,Short,1.17872,1.17672,0.002,TP,52.0
1328,2020-08-03 00:59:00,2020-08-03 02:03:00,Long,1.17526,1.17726,0.002,TP,64.0
1329,2020-08-03 03:27:00,2020-08-03 04:15:00,Short,1.17677,1.17777,-0.001,SL,48.0
1330,2020-08-03 05:07:00,2020-08-03 06:29:00,Short,1.1774,1.1754,0.002,TP,82.0
1331,2020-08-03 07:14:00,2020-08-03 08:38:00,Long,1.17594,1.17794,0.002,TP,84.0
1332,2020-08-03 09:11:00,2020-08-03 09:57:00,Short,1.17698,1.17498,0.002,TP,46.0
1333,2020-08-03 11:05:00,2020-08-03 12:15:00,Long,1.17329,1.17229,-0.001,SL,70.0
1334,2020-08-03 12:43:00,2020-08-03 12:46:00,Long,1.17339,1.17239,-0.001,SL,3.0
1335,2020-08-03 12:54:00,2020-08-03 13:06:00,Short,1.17163,1.16963,0.002,TP,12.0
1336,2020-08-03 13:46:00,2020-08-03 14:00:00,Long,1.17063,1.17263,0.002,TP,14.0
1337,2020-08-03 14:44:00,2020-08-03 14:52:00,Short,1.1726,1.1736,-0.001,SL,8.0
1338,2020-08-03 15:04:00,2020-08-03 17:48:00,Long,1.17383,1.17583,0.002,TP,164.0
1339,2020-08-03 17:57:00,2020-08-03 18:38:00,Short,1.17515,1.17615,-0.001,SL,41.0
1340,2020-08-03 19:47:00,2020-08-04 02:41:00,Short,1.17617,1.17717,-0.001,SL,414.0
1341,2020-08-04 03:21:00,2020-08-04 05:00:00,Short,1.17647,1.17747,-0.001,SL,99.0
1342,2020-08-04 05:20:00,2020-08-04 06:39:00,Short,1.17679,1.17779,-0.001,SL,79.0
1343,2020-08-04 08:04:00,2020-08-04 09:21:00,Short,1.17901,1.18001,-0.001,SL,77.0
1344,2020-08-04 09:57:00,2020-08-04 10:51:00,Short,1.17949,1.17749,0.002,TP,54.0
1345,2020-08-04 12:16:00,2020-08-04 12:36:00,Long,1.17658,1.17558,-0.001,SL,20.0
1346,2020-08-04 12:41:00,2020-08-04 12:53:00,Short,1.17461,1.17261,0.002,TP,12.0
1347,2020-08-04 13:46:00,2020-08-04 13:51:00,Long,1.17333,1.17233,-0.001,SL,5.0
1348,2020-08-04 13:55:00,2020-08-04 14:05:00,Short,1.17253,1.17353,-0.001,SL,10.0
1349,2020-08-04 14:13:00,2020-08-04 14:42:00,Long,1.17362,1.17562,0.002,TP,29.0
1350,2020-08-04 16:00:00,2020-08-04 16:18:00,Short,1.17652,1.17752,-0.001,SL,18.0
1351,2020-08-04 18:28:00,2020-08-04 19:08:00,Short,1.178,1.179,-0.001,SL,40.0
1352,2020-08-04 20:19:00,2020-08-04 23:54:00,Short,1.17973,1.18073,-0.001,SL,215.0
1353,2020-08-05 00:31:00,2020-08-05 01:44:00,Short,1.18035,1.18135,-0.001,SL,73.0
1354,2020-08-05 02:08:00,2020-08-05 02:43:00,Short,1.1807,1.1817,-0.001,SL,35.0
1355,2020-08-05 03:20:00,2020-08-05 06:52:00,Short,1.18137,1.18237,-0.001,SL,212.0
1356,2020-08-05 08:09:00,2020-08-05 08:47:00,Short,1.18163,1.18263,-0.001,SL,38.0
1357,2020-08-05 08:49:00,2020-08-05 09:41:00,Long,1.18267,1.18467,0.002,TP,52.0
1358,2020-08-05 10:27:00,2020-08-05 10:53:00,Short,1.18548,1.18348,0.002,TP,26.0
1359,2020-08-05 11:28:00,2020-08-05 12:26:00,Long,1.18503,1.18703,0.002,TP,58.0
1360,2020-08-05 13:12:00,2020-08-05 13:23:00,Short,1.18689,1.18789,-0.001,SL,11.0
1361,2020-08-05 14:29:00,2020-08-05 14:36:00,Short,1.18863,1.18963,-0.001,SL,7.0
1362,2020-08-05 15:17:00,2020-08-05 16:30:00,Long,1.18949,1.18849,-0.001,SL,73.0
1363,2020-08-05 17:18:00,2020-08-05 17:42:00,Long,1.18782,1.18682,-0.001,SL,24.0
1364,2020-08-05 19:10:00,2020-08-06 00:08:00,Long,1.18604,1.18804,0.002,TP,298.0
1365,2020-08-06 00:11:00,2020-08-06 02:03:00,Long,1.18779,1.18679,-0.001,SL,112.0
1366,2020-08-06 02:36:00,2020-08-06 06:02:00,Long,1.18708,1.18908,0.002,TP,206.0
1367,2020-08-06 06:42:00,2020-08-06 07:25:00,Short,1.18839,1.18639,0.002,TP,43.0
1368,2020-08-06 08:33:00,2020-08-06 08:37:00,Long,1.18578,1.18478,-0.001,SL,4.0
1369,2020-08-06 08:53:00,2020-08-06 09:28:00,Short,1.18427,1.18527,-0.001,SL,35.0
1370,2020-08-06 10:22:00,2020-08-06 11:05:00,Short,1.1854,1.1834,0.002,TP,43.0
1371,2020-08-06 11:34:00,2020-08-06 13:18:00,Long,1.18453,1.18353,-0.001,SL,104.0
1372,2020-08-06 13:44:00,2020-08-06 14:07:00,Long,1.18487,1.18387,-0.001,SL,23.0
1373,2020-08-06 14:13:00,2020-08-06 14:42:00,Short,1.184,1.182,0.002,TP,29.0
1374,2020-08-06 15:02:00,2020-08-06 16:01:00,Long,1.18388,1.18588,0.002,TP,59.0
1375,2020-08-06 16:45:00,2020-08-06 17:45:00,Short,1.18744,1.18844,-0.001,SL,60.0
1376,2020-08-06 17:47:00,2020-08-06 17:56:00,Long,1.18905,1.18805,-0.001,SL,9.0
1377,2020-08-06 18:13:00,2020-08-07 02:27:00,Short,1.18749,1.18549,0.002,TP,494.0
1378,2020-08-07 04:18:00,2020-08-07 08:10:00,Long,1.18314,1.18214,-0.001,SL,232.0
1379,2020-08-07 08:55:00,2020-08-07 09:13:00,Long,1.18302,1.18202,-0.001,SL,18.0
1380,2020-08-07 10:17:00,2020-08-07 12:31:00,Long,1.18176,1.18076,-0.001,SL,134.0
1381,2020-08-07 13:13:00,2020-08-07 13:23:00,Short,1.18012,1.17812,0.002,TP,10.0
1382,2020-08-07 14:39:00,2020-08-07 15:09:00,Long,1.17739,1.17939,0.002,TP,30.0
1383,2020-08-07 15:48:00,2020-08-10 00:51:00,Short,1.17841,1.17941,-0.001,SL,3423.0
1384,2020-08-10 01:22:00,2020-08-10 06:09:00,Short,1.17905,1.18005,-0.001,SL,287.0
1385,2020-08-10 06:34:00,2020-08-10 07:22:00,Short,1.17825,1.17625,0.002,TP,48.0
1386,2020-08-10 07:44:00,2020-08-10 07:56:00,Long,1.17744,1.17644,-0.001,SL,12.0
1387,2020-08-10 08:02:00,2020-08-10 08:14:00,Short,1.17621,1.17721,-0.001,SL,12.0
1388,2020-08-10 08:25:00,2020-08-10 08:36:00,Long,1.17695,1.17595,-0.001,SL,11.0
1389,2020-08-10 08:39:00,2020-08-10 08:51:00,Short,1.17552,1.17652,-0.001,SL,12.0
1390,2020-08-10 09:04:00,2020-08-10 09:38:00,Long,1.17728,1.17628,-0.001,SL,34.0
1391,2020-08-10 09:40:00,2020-08-10 11:25:00,Short,1.17628,1.17428,0.002,TP,105.0
1392,2020-08-10 11:47:00,2020-08-10 13:33:00,Long,1.17533,1.17733,0.002,TP,106.0
1393,2020-08-10 13:38:00,2020-08-10 14:48:00,Long,1.1775,1.1765,-0.001,SL,70.0
1394,2020-08-10 17:00:00,2020-08-10 18:59:00,Long,1.17533,1.17433,-0.001,SL,119.0
1395,2020-08-10 19:41:00,2020-08-11 00:02:00,Long,1.17407,1.17307,-0.001,SL,261.0
1396,2020-08-11 01:20:00,2020-08-11 02:17:00,Long,1.17294,1.17494,0.002,TP,57.0
1397,2020-08-11 02:48:00,2020-08-11 06:05:00,Short,1.17451,1.17551,-0.001,SL,197.0
1398,2020-08-11 06:07:00,2020-08-11 06:12:00,Long,1.17553,1.17453,-0.001,SL,5.0
1399,2020-08-11 06:15:00,2020-08-11 06:54:00,Short,1.17436,1.17236,0.002,TP,39.0
1400,2020-08-11 07:15:00,2020-08-11 08:07:00,Long,1.17333,1.17533,0.002,TP,52.0
1401,2020-08-11 10:59:00,2020-08-11 11:42:00,Short,1.17895,1.17995,-0.001,SL,43.0
1402,2020-08-11 12:04:00,2020-08-11 12:24:00,Short,1.17869,1.17969,-0.001,SL,20.0
1403,2020-08-11 12:33:00,2020-08-11 13:05:00,Long,1.17919,1.17819,-0.001,SL,32.0
1404,2020-08-11 13:53:00,2020-08-11 14:04:00,Long,1.17853,1.17753,-0.001,SL,11.0
1405,2020-08-11 14:19:00,2020-08-11 14:25:00,Short,1.17678,1.17778,-0.001,SL,6.0
1406,2020-08-11 14:48:00,2020-08-11 14:55:00,Long,1.17776,1.17676,-0.001,SL,7.0
1407,2020-08-11 15:02:00,2020-08-11 15:05:00,Short,1.17638,1.17738,-0.001,SL,3.0
1408,2020-08-11 15:15:00,2020-08-11 15:17:00,Long,1.17877,1.17777,-0.001,SL,2.0
1409,2020-08-11 15:36:00,2020-08-11 17:31:00,Short,1.1776,1.1756,0.002,TP,115.0
1410,2020-08-11 18:00:00,2020-08-11 18:31:00,Long,1.17631,1.17531,-0.001,SL,31.0
1411,2020-08-11 20:10:00,2020-08-12 02:00:00,Long,1.17345,1.17245,-0.001,SL,350.0
1412,2020-08-12 02:40:00,2020-08-12 02:55:00,Long,1.17292,1.17192,-0.001,SL,15.0
1413,2020-08-12 03:01:00,2020-08-12 06:10:00,Short,1.17228,1.17328,-0.001,SL,189.0
1414,2020-08-12 07:03:00,2020-08-12 07:31:00,Short,1.17293,1.17393,-0.001,SL,28.0
1415,2020-08-12 08:56:00,2020-08-12 09:15:00,Short,1.17498,1.17598,-0.001,SL,19.0
1416,2020-08-12 09:20:00,2020-08-12 12:37:00,Long,1.17623,1.17823,0.002,TP,197.0
1417,2020-08-12 13:41:00,2020-08-12 14:56:00,Short,1.17896,1.17996,-0.001,SL,75.0
1418,2020-08-12 15:19:00,2020-08-13 00:11:00,Short,1.17918,1.18018,-0.001,SL,532.0
1419,2020-08-13 01:53:00,2020-08-13 06:00:00,Short,1.18073,1.18173,-0.001,SL,247.0
1420,2020-08-13 06:57:00,2020-08-13 08:42:00,Short,1.1828,1.1838,-0.001,SL,105.0
1421,2020-08-13 09:17:00,2020-08-13 09:44:00,Short,1.18303,1.18403,-0.001,SL,27.0
1422,2020-08-13 09:46:00,2020-08-13 12:19:00,Long,1.18391,1.18291,-0.001,SL,153.0
1423,2020-08-13 12:47:00,2020-08-13 13:07:00,Long,1.18384,1.18284,-0.001,SL,20.0
1424,2020-08-13 13:19:00,2020-08-13 13:41:00,Short,1.1834,1.1844,-0.001,SL,22.0
1425,2020-08-13 14:37:00,2020-08-13 15:04:00,Short,1.18489,1.18289,0.002,TP,27.0
1426,2020-08-13 16:42:00,2020-08-13 18:18:00,Long,1.182,1.181,-0.001,SL,96.0
1427,2020-08-13 19:07:00,2020-08-13 23:35:00,Long,1.17997,1.18197,0.002,TP,268.0
1428,2020-08-14 00:03:00,2020-08-14 05:56:00,Short,1.18093,1.18193,-0.001,SL,353.0
1429,2020-08-14 06:35:00,2020-08-14 07:25:00,Short,1.18138,1.17938,0.002,TP,50.0
1430,2020-08-14 08:04:00,2020-08-14 09:25:00,Long,1.18012,1.17912,-0.001,SL,81.0
